"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","rocket_colors","planet_colors","screen_resolution","minimum_resolution","trial","drifts","drift_ix","browser_interactions","missing","responses","num_errors","interactions"
"true","false","[]","[]","[]","preload","0","269","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","4600","0.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","14132","0.0-2.0","9528.799999952316","<p>You are starting a demo of the <b>two-step task.</b></p><p>To see the instructions, press the ""1"" key. To skip them, press the ""2"" key.</p>","2","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-instructions","3","19795","0.0-4.0","5661","","","[{""page_index"":0,""viewing_time"":1827.2000000476837},{""page_index"":1,""viewing_time"":2766.2000000476837},{""page_index"":2,""viewing_time"":1066.5999999046326}]","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-trial","4","26667","0.0-5.0-0.0","","","","","[0,1]","1","1","3462.7000000476837","1","1","[2,3]","1","3","1380.5999999046326","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","1","[0.412,0.317,0.453,0.743]","2","0","false","","",""
"","","","","","two-step-trial","5","32079","0.0-6.0-0.0","","","","","[0,1]","1","1","1254","0","0","[0,1]","1","1","2148.5999999046326","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","2","[0.402,0.305,0.461,0.702]","2","0","false","","",""
"","","","","","two-step-trial","6","35695","0.0-7.0-0.0","","","","","[0,1]","1","1","521.1000001430511","1","1","[2,3]","1","3","1082","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","3","[0.373,0.327,0.445,0.732]","2","0","false","","",""
"","","","","","two-step-trial","7","38966","0.0-8.0-0.0","","","","","[0,1]","0","0","581.9000000953674","1","0","[0,1]","1","1","670.5","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","4","[0.381,0.303,0.418,0.736]","2","0","false","","",""
"","","","","","two-step-trial","8","41939","0.0-9.0-0.0","","","","","[0,1]","0","0","274.39999985694885","0","1","[2,3]","1","3","686.0999999046326","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","5","[0.366,0.363,0.401,0.709]","2","0","false","","",""
"","","","","","two-step-trial","9","44866","0.0-10.0-0.0","","","","","[0,1]","0","0","323.2999999523163","1","0","[0,1]","0","0","582.3000001907349","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","6","[0.393,0.368,0.383,0.711]","2","0","false","","",""
"","","","","","two-step-trial","10","47858","0.0-11.0-0.0","","","","","[0,1]","0","0","369.59999990463257","1","0","[0,1]","0","0","602.2999999523163","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","7","[0.4,0.405,0.425,0.678]","2","0","false","","",""
"","","","","","two-step-trial","11","50718","0.0-12.0-0.0","","","","","[0,1]","1","1","413","1","1","[2,3]","1","3","435.90000009536743","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","8","[0.383,0.388,0.415,0.699]","2","0","false","","",""
"","","","","","two-step-trial","12","53386","0.0-13.0-0.0","","","","","[0,1]","0","0","296","1","0","[0,1]","0","0","353.7999999523163","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","9","[0.347,0.439,0.405,0.713]","2","0","false","","",""
"","","","","","two-step-trial","13","55966","0.0-14.0-0.0","","","","","[0,1]","0","0","268.10000014305115","1","0","[0,1]","0","0","298.59999990463257","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","10","[0.367,0.459,0.46,0.731]","2","0","false","","",""
"","","","","","two-step-trial","14","58857","0.0-15.0-0.0","","","","","[0,1]","1","1","300.7999999523163","0","0","[0,1]","0","0","567.9000000953674","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","11","[0.397,0.451,0.461,0.701]","2","0","false","","",""
"","","","","","two-step-trial","15","61957","0.0-16.0-0.0","","","","","[0,1]","1","1","335.7999999523163","1","1","[2,3]","1","3","749.3000001907349","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","12","[0.357,0.426,0.459,0.707]","2","0","false","","",""
"","","","","","two-step-trial","16","66178","0.0-17.0-0.0","","","","","[0,1]","0","0","1072.5999999046326","1","0","[0,1]","0","0","1128.6999998092651","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","13","[0.337,0.398,0.428,0.721]","2","0","false","","",""
"","","","","","two-step-trial","17","69381","0.0-18.0-0.0","","","","","[0,1]","0","0","778.4000000953674","1","0","[0,1]","0","0","407","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","14","[0.283,0.408,0.384,0.719]","2","0","false","","",""
"","","","","","two-step-trial","18","72181","0.0-19.0-0.0","","","","","[0,1]","1","1","303.7000000476837","1","1","[2,3]","1","3","483.59999990463257","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","15","[0.295,0.37,0.375,0.738]","2","0","false","","",""
"","","","","","two-step-trial","19","74830","0.0-20.0-0.0","","","","","[0,1]","0","0","314.60000014305115","1","0","[0,1]","0","0","319.2000000476837","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","16","[0.305,0.343,0.325,0.713]","2","0","false","","",""
"","","","","","two-step-trial","20","78326","0.0-21.0-0.0","","","","","[0,1]","0","0","312.7000000476837","0","1","[2,3]","1","3","1171.7999999523163","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","17","[0.305,0.313,0.334,0.705]","2","0","false","","",""
"","","","","","two-step-trial","21","81606","0.0-22.0-0.0","","","","","[0,1]","0","0","305.7999999523163","0","1","[2,3]","1","3","966.5999999046326","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","18","[0.316,0.314,0.353,0.728]","2","0","false","","",""
"","","","","","two-step-trial","22","84673","0.0-23.0-0.0","","","","","[0,1]","0","0","293.2999999523163","0","1","[2,3]","1","3","756.7000000476837","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","19","[0.317,0.335,0.368,0.745]","2","0","false","","",""
"","","","","","two-step-trial","23","87657","0.0-24.0-0.0","","","","","[0,1]","0","0","292.89999985694885","1","0","[0,1]","1","1","675.5999999046326","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","20","[0.307,0.313,0.421,0.737]","2","0","false","","",""
"","","","","","two-step-trial","24","90117","0.0-25.0-0.0","","","","","[0,1]","0","0","229.79999995231628","0","1","[2,3]","1","3","216.59999990463257","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","21","[0.31,0.305,0.401,0.745]","2","0","false","","",""
"","","","","","two-step-trial","25","94277","0.0-26.0-0.0","","","","","[0,1]","1","1","571.0999999046326","1","1","[2,3]","1","3","1577.9000000953674","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","22","[0.326,0.31,0.391,0.735]","2","0","false","","",""
"","","","","","two-step-trial","26","97449","0.0-27.0-0.0","","","","","[0,1]","0","0","352.09999990463257","1","0","[0,1]","1","1","805.2000000476837","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","23","[0.331,0.302,0.379,0.741]","2","0","false","","",""
"","","","","","two-step-trial","27","106813","0.0-28.0-0.0","","","","","[0,1]","0","0","1212.1000001430511","0","1","[2,3]","1","3","6140.600000143051","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","24","[0.358,0.323,0.393,0.738]","2","0","false","","",""
"","","","","","two-step-trial","28","110046","0.0-29.0-0.0","","","","","[0,1]","1","1","545.6000001430511","1","1","[2,3]","1","3","670.7999999523163","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","25","[0.342,0.299,0.368,0.724]","2","0","false","","",""
"","","","","","two-step-trial","29","114064","0.0-30.0-0.0","","","","","[0,1]","0","0","254.59999990463257","1","0","[0,1]","1","1","1744.1000001430511","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","26","[0.362,0.294,0.373,0.738]","2","0","false","","",""
"","","","","","two-step-trial","30","116805","0.0-31.0-0.0","","","","","[0,1]","0","0","371.2999999523163","0","1","[2,3]","1","3","355.5","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","27","[0.332,0.286,0.389,0.683]","2","0","false","","",""
"","","","","","two-step-trial","31","120148","0.0-32.0-0.0","","","","","[0,1]","1","1","357.2999999523163","1","1","[2,3]","1","3","969.2000000476837","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","28","[0.34,0.303,0.383,0.689]","2","0","false","","",""
"","","","","","two-step-trial","32","123064","0.0-33.0-0.0","","","","","[0,1]","0","0","477.30000019073486","0","1","[2,3]","1","3","418.2999999523163","1","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","[1440,900]","1","29","[0.317,0.302,0.385,0.679]","2","0","false","","",""
