"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","stimulus","response","view_history","responses","num_errors","quiz","phase","state_2_ids","state_2_key","state_2_choice","state_2_rt","outcome","screen_resolution","minimum_resolution","state_1_ids","state_1_key","state_1_choice","state_1_rt","transition","state","rocket_colors","planet_colors","trial","missing","drifts","drift_ix","browser_interactions","interactions"
"true","false","[]","[]","[]","preload","0","164","0.0-0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","1","4624","0.0-1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","2","14585","0.0-2.0","9959","<p>You are starting a demo of the <b>two-step task.</b></p><p>To see the instructions, press the ""1"" key. To skip them, press the ""2"" key.</p>","1","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-instructions","3","74408","0.0-3.0-0.0-1.0","59821","","","[{""page_index"":0,""viewing_time"":8397},{""page_index"":1,""viewing_time"":3777},{""page_index"":2,""viewing_time"":2391},{""page_index"":3,""viewing_time"":6842},{""page_index"":4,""viewing_time"":7935},{""page_index"":5,""viewing_time"":2296},{""page_index"":6,""viewing_time"":4656},{""page_index"":7,""viewing_time"":4600},{""page_index"":8,""viewing_time"":5167},{""page_index"":9,""viewing_time"":10113},{""page_index"":10,""viewing_time"":3647}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-comprehension","4","88522","0.0-3.0-0.0-2.0","14111","","","","[""left/right arrow keys"",""True"",""True""]","0","1","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-instructions","5","96208","0.0-3.0-1.0-0.0-0.0","7684","","","[{""page_index"":0,""viewing_time"":7683}]","","","","instructions_1b","","","","","","","","","","","","","","","","","","","","",""
"","","","","","alien-practice","6","100341","0.0-3.0-1.0-1.0-0.0","","","","","","","","","[0,1]","0","0","1914","0","[1920,1080]","1","","","","","","","","","","","","","",""
"","","","","","alien-practice","7","103485","0.0-3.0-1.0-2.0-0.0","","","","","","","","","[0,1]","1","1","920","0","[1920,1080]","1","","","","","","","","","","","","","",""
"","","","","","alien-practice","8","106649","0.0-3.0-1.0-3.0-0.0","","","","","","","","","[0,1]","0","0","947","0","[1920,1080]","1","","","","","","","","","","","","","",""
"","","","","","alien-practice","9","109777","0.0-3.0-1.0-4.0-0.0","","","","","","","","","[0,1]","1","1","908","1","[1920,1080]","1","","","","","","","","","","","","","",""
"","","","","","alien-practice","10","112658","0.0-3.0-1.0-5.0-0.0","","","","","","","","","[0,1]","1","1","666","1","[1920,1080]","1","","","","","","","","","","","","","",""
"","","","","","alien-practice","11","115373","0.0-3.0-1.0-6.0-0.0","","","","","","","","","[0,1]","1","1","503","1","[1920,1080]","1","","","","","","","","","","","","","",""
"","","","","","two-step-instructions","12","146812","0.0-3.0-2.0-1.0","31437","","","[{""page_index"":0,""viewing_time"":5354},{""page_index"":1,""viewing_time"":3011},{""page_index"":2,""viewing_time"":6741},{""page_index"":3,""viewing_time"":9943},{""page_index"":4,""viewing_time"":4508},{""page_index"":5,""viewing_time"":1880}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-comprehension","13","165029","0.0-3.0-2.0-2.0","18215","","","","[""left/right arrow keys"",""False"",""True""]","0","2","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-instructions","14","186924","0.0-3.0-3.0-0.0","21894","","","[{""page_index"":0,""viewing_time"":6951},{""page_index"":1,""viewing_time"":4975},{""page_index"":2,""viewing_time"":9968}]","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","two-step-trial","15","192745","0.0-3.0-3.0-1.0-0.0","","","","","","","","","[0,1]","0","0","1592","1","[1920,1080]","1","[0,1]","0","0","2218","1","0","[""#48a782"",""#955db9""]","[""#7f5d5d"",""#5f6f81""]","0","false","","","",""
